Questões,Categoria,id_pergunta
"Com o diagrama rotulado adequadamente, explique os detalhes de construção do medidor de energia do tipo indução monofásico.",BT2,5263
 Analisar as causas da mortalidade infantil durante e após a produção.,BT4,5264
" Descreva o que é engenharia hidráulica com suas próprias palavras, mostrando exemplos concretos.",BT2,5265
 Cite os quatro modos de polarização diferentes de um BJT e explique como eles são obtidos.,BT2,5266
"Uma carga de motor trifásica de 500 V tem um fator de potência de 0,4. Dois wattímetros são conectados para medir a entrada. Eles mostram que a entrada é de 30 kW. Encontre a leitura de cada instrumento.",BT3,5267
Explique quaisquer seis operações realizadas em um torno com um esboço claro.,BT1,5268
O que é polimorfismo? Explique com exemplo para obter polimorfismo em tempo de execução.,BT1,5269
Derive uma expressão para a equação de continuidade em 3 dimensões.,BT4,5270
Critique as questões da Teoria Principal-Agente.,BT4,5271
Cite e explique os cinco objetivos mais importantes de um projeto.,BT1,5272
" Discuta os TRÊS (3) fundamentos importantes em conceitos econômicos básicos que são custo de oportunidade, mercado eficiente e marginalismo.",BT2,5273
Explique o significado de um arquivo.,BT1,5274
Descreva o funcionamento do registrador de gráfico de tiras com referência ao diagrama de blocos.,BT2,5275
 Compare quaisquer CINCO (5) diferenças entre redes formais e redes informais.,BT4,5276
Quais são as principais características da Construção Verde?,BT1,5277
O que é o modo Arquivo?,BT1,5278
Defina com um exemplo:,BT1,5279
Compare a família lógica TTL e CMOS.,BT4,5280
Uma parede do forno é composta por uma camada interna de tijolo de sílica de 120 mm de espessura coberta por uma camada de tijolo de magnesita de 240 mm de espessura.,BT3,5281
"seguir estão os detalhes do Projeto A e B. Usando VPL (i=8%), Comente as seguintes afirmações:",BT4,5282
Identifique e descreva TRÊS (3) dificuldades no cálculo da contabilidade da renda nacional.,BT2,5283
Mostre BFS e DFS para o gráfico a seguir com vértice inicial como 1.,BT1,5284
Explique o método de Euler para a solução de equações diferenciais ordinárias.,BT1,5285
 Explique CINCO (5) características do Sistema de Construção Industrializado (SII) na construção.,BT2,5286
Explore a função do Registro de Tarefas na multitarefa e as instruções usadas para modificar e ler o Registro de Tarefas.,BT1,5287
Sifão de 200 mm de diâmetro conecta dois reservatórios com desnível de 15 m.,BT3,5288
Você pode me falar sobre os estágios do luto de acordo com Elisabeth Kübler-Ross?,BT1,5289
Diferencie NBFM de WBFM.,BT1,5290
Explique a curva de duração do fluxo e o hidrograma com um exemplo.,BT2,5291
Explique o procedimento do teste de cisalhamento de palhetas com um esboço e uma fórmula claros.,BT1,5292
"Compare os seguintes programas básicos do BLAST: PSI-BLAST, PHI-BLAST e tBLASTX.",BT2,5293
Encontre o número de códigos gerados pela matriz de verificação H fornecida.,BT3,5294
O que é regulador de voltagem? Escreva quaisquer duas aplicações do regulador de voltagem.,BT1,5295
 Defina a paridade Put-Call e expresse-a em uma equação.,BT2,5296
"Explique a pressão da terra em repouso, a pressão ativa da terra e a pressão passiva da terra em relação ao movimento das paredes com esboços.",BT1,5297
 Diferencie erosão em sulcos e em ravinas.,BT4,5298
Explique a extrusão de plástico.,BT4,5299
"Usando o teorema de Stoke, avalie:",BT3,5300
Diferencie IGBT de MOSFET.,BT4,5301
Um circuito combinacional definido pela função.,BT3,5302
Quais são os tipos de herança?,BT1,5303
 Diferencie as reservas primárias e secundárias de um banco. Liste TRÊS (3) exemplos para cada reserva.,BT4,5304
"Explique o funcionamento do transdutor de pressão elástica tipo diafragma. Com a ajuda do diagrama, mostre como os strain gauges são montados nele.",BT1,5305
Qual é o cenário de embalagens do mundo e da Índia?,BT1,5306
Defina multithreading?,BT1,5307
Explique o nível de instrução e o paralelismo da máquina.,BT1,5308
Explique o conceito de difusividade térmica e resistência de contato térmico.,BT1,5309
O que você entende por Reset Integral no controlador PID?,BT1,5310
Diferencie entre os seguintes.,BT4,5311
No circuito mostrado na fig.,BT4,5312
"Encontre a representação integral do cosseno de Fourier da função, (),0 0,x xafxxa<<ïƒ¬=ïƒ>ïƒ®",BT3,5313
O que é uma lista encadeada simples?,BT1,5314
Descreva a concretagem em clima frio e quente.,BT1,5315
Analisar os desafios enfrentados por um governo na gestão da economia da construção e sugerir maneiras de superá-los.,BT6,5316
Explique o controle de velocidade usando o método v/f.,BT1,5317
Se a tensão máxima permitida na linha de vão de 200 metros for de 1450 kg.,BT3,5318
Descreva a Nuvem de Coisas.,BT1,5319
Qual é a necessidade de resfriar o I.,BT1,5320
Como o agendamento de processos é executado no Linux?,BT1,5321
Escreva um pseudocódigo para a operação básica da pilha.,BT3,5322
"Uma coluna cilíndrica oca de ferro fundido articulada em ambas as extremidades, com 3 m de comprimento, tem uma carga de flambagem crítica de P kN.",BT3,5323
Desenhe um diagrama rotulado mostrando a mobilização de triacilgliceróis armazenados por hormônios desencadeadores.,BT1,5324
 Explique brevemente como o preparo do solo influenciará a densidade do solo.,BT2,5325
Mostre que uma função analítica com módulo constante é constante.,BT4,5326
Calcule a molaridade e a normalidade da solução contendo 0.,BT4,5327
Explique com a ajuda de um diagrama de blocos o método Armstrong de geração de FM.,BT1,5328
O rolamento de esferas de contato deve ser selecionado para suportar o contraeixo suspenso.,BT3,5329
Explique em detalhes o procedimento de medição do ângulo horizontal pelo método de repetição usando o teodolito de 20 vernier.,BT2,5330
Liste os fatores que influenciam o projeto da mistura de concreto e explique cada um deles.,BT2,5331
O que é glicolipídio?,BT1,5332
Descreva resumidamente o mercado e as vendas de ureia na Índia e na fabricação de produtos químicos industriais_______.,BT1,5333
Obtenha o modelo de estado para o sistema com função de transferência 2Y( ) 3S 4 U( ) 5S 6s ssï€«ï€½ï€«ï€«.,BT3,5334
Se ï€¨ï€©ï€¨ï€©ï€¨ï€©1Ë† Ë†Ë† F yzi zxjx ykï€½ï€« ï€«ï€« ï€«ï€«ï ² e ï€ ¨ï€© ï€¨ï€© ï€¨ï€©222 2Ë† Ë†Ë† F x yz iy zx jz xy kï€½ï€ ï€«ï€ ï€«ï€ï ² então mostre que 12FFï ‚´ï ²ï ² é solenoidal.,BT4,5335
Explique métodos de interpolação 2D.,BT1,5336
Explique as etapas para transferir dados serialmente no microcontrolador 8051.,BT1,5337
O que é uma exceção definida pelo usuário? Escreva o cenário em que precisamos usar exceções definidas.,BT1,5338
Desenhe e explique o princípio de funcionamento do sensor de pressão capacitivo de célula delta. Declare sua fórmula e a relação é linear?,BT1,5339
Descreva a célula de combustível.,BT2,5340
 Suponha que os dois países queiram se especializar e comercializar. Determine e explique especificamente qual país desfruta de vantagem comparativa na produção de jade e diamante.,BT3,5341
 Avalie as características do conselho em uma estrutura de conselho de dois níveis.,BT5,5342
Uma fundação em anel é de 3.,BT3,5343
Explique o Sistema de Detecção de Intrusão com méritos e deméritos.,BT3,5344
Explique as vantagens da análise de domínio de frequência.,BT1,5345
O Glass-Steagall Act de 1933 (Banking Act) restringiu os poderes de ativos dos bancos comerciais nos EUA a áreas de subscrição de baixo risco. Liste QUATRO (4) requisitos sob o Glass-Steagall Act de 1933.,BT1,5346
Escreva uma breve nota sobre CPLD.,BT1,5347
 Bloco de concreto aerado autoclavado está se tornando popular em construções de arranha-céus. Ilustre brevemente quais são as características únicas do bloco de concreto aerado autoclavado.,BT2,5348
Identifique o diagrama do processo de comunicação humana abaixo.,BT1,5349
Distinguir entre o comportamento de amadurecimento de frutas climatéricas e não climatéricas em termos de suas taxas de respiração e produção de etileno.,BT4,5350
" Desenhe o ""modelo cebola"" que representa o Modelo de Cultura Organizacional de Schein.",BT2,5351
O que é bulbo de pressão? Explique seu significado e desenhe um esboço claro de bulbo de pressão para carga pontual concentrada.,BT1,5352
Como vetores e listas podem ser usados como contêineres de sequências no STL?,BT4,5353
Explique o oscilador controlado por tensão 566 e escreva suas aplicações.,BT1,5354
 Discuta as implicações da Hipótese de Mercado Eficiente para Técnicos (Cartistas) e Fundamentalistas.,BT2,5355
O que você quer dizer com Automação Industrial?,BT1,5356
Explique em detalhes a técnica de monitoramento de corrosão para reforço e medidas preventivas contra corrosão.,BT2,5357
Explique o termo Reprogramação e Atualização.,BT1,5358
O que é falha de rede?,BT1,5359
Explique os tipos de rosca em detalhes.,BT1,5360
" A tecnologia tem sido usada na maioria das escolas desde os anos 90, mas ainda tem algumas interrupções. Valide os QUATRO (4) principais problemas com a tecnologia na educação hoje.",BT5,5361
Explique os métodos de medição das radiações solares.,BT2,5362
A tensão inicial em uma transmissão por correia plana é de 1800 N.,BT3,5363
 Descreva brevemente DOIS métodos de acasalamento de importância comercial para a produção de ovos fertilizados de aves reprodutoras.,BT2,5364
Explique dois tipos de construção do rotor de um motor de indução trifásico com a ajuda de diagramas adequados.,BT1,5365
Explique a pré-ênfase e a deênfase em detalhes.,BT1,5366
Explique a diferença entre fluxo de caracteres e fluxo de bytes em Java.,BT3,5367
O que são transformações homogêneas de coordenadas?,BT1,5368
Explique resumidamente o processo de Stengel para fabricação de nitrato de amônio com um fluxograma simplificado.,BT1,5369
" Explique o significado da expressão ""modelo robusto"". Especificamente, justifique sua resposta se você ouviu um gerente exclamar 'Uh-oh, estamos em apuros! O EOQ calculado está errado; a demanda real é 10% maior do que a estimada'.",BT5,5370
Defina a importância da estimativa do projeto.,BT4,5371
Defina o projeto de mistura de concreto.,BT1,5372
Escreva uma breve nota sobre o motor de relutância.,BT2,5373
 Descreva brevemente QUATRO princípios na seleção e compra de animais reprodutores.,BT2,5374
Em um I.,BT4,5375
Encontre a derivada direcional de ï ª = e2x cos ( yz) na origem na direção tangente à curva r = a sen t + i + a cos tj + em k em t = 4ï °.,BT3,5376
 Explique CINCO (5) fases do processo de design gráfico.,BT2,5377
Cite as características do RTC.,BT1,5378
Skimming e scanning são maneiras úteis de familiarizar os alunos com o texto de leitura. Avalie o papel do skimming e scanning no ensino da leitura.,BT5,5379
Prove essa razão .,BT1,5380
" ""A China vem praticando taxas de câmbio baixas nas últimas décadas."" Esclareça os prós e contras dessa prática.",BT4,5381
"Usando o método iterativo de Jacobi, resolva o seguinte sistema de equações lineares simultâneas. Tome x (0) = y (0) = z (0) = 0 e execute 5 iterações.",BT3,5382
O que é recuperação baseada em log?,BT1,5383
Escreva uma breve nota sobre ferro fundido cinzento e ferro fundido nodular.,BT1,5384
Explique rigidez e flexibilidade e escreva elementos da matriz de deslocamento para a estrutura mostrada na figura 7.,BT2,5385
"Com um diagrama adequado, explique a reação da armadura na máquina síncrona.",BT1,5386
Explique com exemplos adequados as técnicas para representar um gráfico.,BT1,5387
Cite métodos de remediação para contaminação do solo e explique dois deles.,BT1,5388
Explique em detalhes o método de Fajans para titulação de precipitação.,BT3,5389
Liste vários tipos de sistemas operacionais com suas funções básicas.,BT1,5390
"Ao contrário de outras curvas, justifique com uma explicação por que os Custos Fixos Médios (CFM) são negativamente inclinados.",BT5,5391
 Dê DUAS funções das gemas de ovo na produção de maionese.,BT2,5392
Quais são as tendências atuais em plataformas de hardware de computador?,BT1,5393
Explique o circuito do espelho de corrente com um diagrama claro.,BT1,5394
"A armadura do motor shunt CC de 4 polos tem enrolamento LAP que é acomodado em 60 slots, cada slot carrega 20 condutores.",BT3,5395
Diferencie entre Latch e Flip Flop.,BT4,5396
Explique os recursos do repositório com relação ao gerenciamento de configuração de software.,BT4,5397
Escreva uma nota curta sobre o motor de indução de polos sombreados.,BT2,5398
 Discuta as vantagens do circuito lógico dinâmico em comparação ao circuito lógico combinacional estático convencional.,BT2,5399
Escreva uma breve nota sobre cobertura morta e como ela pode ajudar a controlar a temperatura do solo.,BT2,5400
Desenhe o diagrama de conexão do motor de partida estrela-triângulo usado para motor de indução trifásico e explique seu funcionamento,BT1,5401
Aplique a fórmula da diferença central de Bessel para obter f(32) dado que,BT3,5402
Discuta os vários cenários de exclusão de um nó da árvore de pesquisa binária.,BT1,5403
Explique em detalhes as vulnerabilidades da Internet das Coisas.,BT1,5404
Qual classe suporta entrada de caracteres no programa?,BT1,5405
"Escreva um programa em C para alternar o bit P1.5 da porta P1, 5000 vezes.",BT3,5406
 Determine se a vinícola está proporcionando um efeito amplificador ou suavizante.,BT3,5407
 Dê DOIS exemplos de como a reprodução é semelhante à seleção natural.,BT2,5408
"Determine a resistência ao cisalhamento em termos de tensão efetiva em um plano dentro de uma massa de solo saturada em um ponto onde a tensão normal total é 200 kN/m2 e a pressão da água dos poros é 80 kN/m2. Os parâmetros de resistência ao cisalhamento em termos de tensão efetiva são, câ€™ = 16 kN/m2 e ï †â€™ = 390.",BT3,5409
Explique resumidamente a durabilidade do concreto.,BT2,5410
Explique o conceito de fila circular com um exemplo.,BT2,5411
"Explique o modo proporcional, o modo integral e o modo derivativo.",BT1,5412
Especificar a espessura de um revestimento galvanizado com base em dados atmosféricos? (nível 2),BT3,5413
Que fatores você mudaria se...?,BT3,5414
Você pode listar os ingredientes necessários para uma receita clássica de espaguete?,BT1,5415
Quais são as cinco principais atrações turísticas de Paris?,BT1,5416
Liste cinco linguagens de programação comuns.,BT1,5417
Cite três tipos de fontes de energia renováveis.,BT1,5418
Você pode listar os planetas do nosso sistema solar?,BT1,5419
Quais são os principais passos para iniciar um pequeno negócio?,BT1,5420
"Liste os estágios do desenvolvimento humano, da infância à velhice.",BT1,5421
Quais são as cores primárias?,BT1,5422
Cite três obras famosas de Shakespeare.,BT1,5423
Você pode listar alguns benefícios do exercício regular?,BT1,5424
"Como você definiria o termo ""democracia""?",BT1,5425
"Defina o conceito de ""oferta e demanda"".",BT1,5426
"Qual é a definição da palavra ""filantropia""?",BT1,5427
"Você pode explicar o significado de ""aquecimento global""?",BT1,5428
"Defina o termo ""agricultura sustentável"".",BT1,5429
"O que significa a palavra ""empreendedorismo""?",BT1,5430
"Como você definiria ""inteligência artificial""?",BT1,5431
"Explique o conceito de ""inflação"".",BT1,5432
"Qual é a definição de uma ""reação química""?",BT1,5433
"Você pode definir o termo ""diversidade cultural""?",BT1,5434
Conte-me sobre suas férias favoritas.,BT1,5435
Você pode me contar uma piada?,BT1,5436
Conte-me sobre uma experiência memorável da infância.,BT1,5437
O que você pode me contar sobre a história da Torre Eiffel?,BT1,5438
Conte-me sobre seus objetivos de carreira.,BT1,5439
Você pode me dizer como fazer uma omelete clássica?,BT1,5440
Conte-me sobre um livro que você leu recentemente.,BT1,5441
O que você pode me dizer sobre o processo de fotossíntese?,BT1,5442
Conte-me sobre os benefícios da meditação.,BT1,5443
Você pode me contar uma história da sua vida que teve um impacto profundo em você?,BT1,5444
Descreva seu destino de férias ideal.,BT1,5445
Você pode descrever a aparência da casa da sua infância?,BT1,5446
Descreva o sabor e a textura da sua sobremesa favorita.,BT1,5447
"Como é um dia típico na sua vida? Por favor, descreva-o.",BT1,5448
Descreva o processo de fotossíntese nas plantas.,BT1,5449
Você pode descrever os personagens principais do seu filme favorito?,BT1,5450
"Descreva o conceito de ""inteligência artificial"".",BT1,5451
"Qual é a sensação de saltar de paraquedas? Por favor, descreva a experiência.",BT1,5452
Descreva as características de uma floresta tropical.,BT1,5453
Você pode descrever as etapas envolvidas na preparação de um bolo do zero?,BT1,5454
Você consegue recitar o Juramento à Bandeira?,BT1,5455
Recite os primeiros versos do seu poema favorito.,BT1,5456
Recite a tabuada de multiplicação do número sete.,BT1,5457
Você consegue recitar a tabela periódica dos elementos?,BT1,5458
Recite a letra da sua música favorita.,BT1,5459
"Você consegue recitar um discurso histórico famoso, como o discurso ""Eu tenho um sonho"" de Martin Luther King Jr.?",BT1,5460
Recite os passos para resolver uma equação quadrática.,BT1,5461
Você consegue recitar uma citação famosa de um filósofo?,BT1,5462
Recite uma lista dos presidentes dos EUA em ordem.,BT1,5463
Recite os princípios-chave de uma filosofia ou sistema de crenças que você segue.,BT1,5464
Você consegue se lembrar do nome da sua professora do jardim de infância?,BT1,5465
Relembre suas últimas férias e os lugares que você visitou.,BT1,5466
O que você lembra sobre o enredo do seu livro favorito?,BT1,5467
Lembre-se de uma ocasião em que você superou um desafio significativo.,BT1,5468
Você consegue lembrar os nomes de todos os seus primos?,BT1,5469
"Relembre os principais eventos de um período histórico, como o Renascimento.",BT1,5470
O que você lembra sobre o processo de respiração celular?,BT1,5471
Relembre uma conversa memorável que você teve recentemente.,BT1,5472
Você consegue se lembrar dos detalhes de um artigo de notícias recente que você leu?,BT1,5473
Relembre uma lembrança específica da infância que lhe traz alegria.,BT1,5474
Você consegue identificar as várias partes de uma placa-mãe de computador?,BT1,5475
Identifique as constelações visíveis no céu noturno durante o inverno.,BT1,5476
Quais você pode identificar como as principais causas das mudanças climáticas?,BT1,5477
Identifique as diferentes espécies de pássaros na sua região.,BT1,5478
Você consegue identificar os principais componentes de uma dieta bem balanceada?,BT1,5479
Identifique os personagens principais de um romance famoso.,BT1,5480
Quais fatores você identifica como contribuintes para uma equipe de sucesso?,BT1,5481
Identifique os principais eventos históricos do século XX.,BT1,5482
Você consegue identificar os instrumentos usados em uma orquestra sinfônica?,BT1,5483
Identificar os tipos de fontes de energia renováveis.,BT1,5484
Você pode me mostrar como dar um nó de laçada?,BT1,5485
Mostre-me sua obra de arte favorita e explique por que você gosta dela.,BT1,5486
Você pode me mostrar os passos para fazer um truque de mágica?,BT1,5487
Mostre-me o processo de criação de um avião de papel.,BT1,5488
Você pode me mostrar como usar um programa de software com o qual você está familiarizado?,BT1,5489
Mostre-me como executar corretamente uma postura de ioga.,BT1,5490
Você pode me mostrar os passos para fazer um guindaste de origami de papel?,BT1,5491
Mostre-me uma demonstração de um experimento científico.,BT1,5492
Você pode me mostrar como resolver um cubo mágico?,BT1,5493
Mostre-me como trocar um pneu furado de um carro.,BT1,5494
Rotule as partes de uma flor.,BT1,5495
Você consegue nomear os países em um mapa-múndi?,BT1,5496
Rotule os diferentes componentes de uma célula.,BT1,5497
Forneça rótulos para as seções de um artigo de pesquisa científica.,BT1,5498
Você consegue rotular as etapas do ciclo da água?,BT1,5499
Identifique os principais órgãos do sistema digestivo humano.,BT1,5500
Forneça rótulos para as várias camadas da atmosfera da Terra.,BT1,5501
Rotule os elementos na tabela periódica.,BT1,5502
Você consegue rotular as peças do motor de um carro?,BT1,5503
Rotule as seções de um plano de negócios.,BT1,5504
Tabule os resultados de uma pesquisa que você conduziu recentemente.,BT1,5505
Você consegue tabular as despesas mensais no seu orçamento?,BT1,5506
Tabular os resultados de uma competição esportiva.,BT1,5507
Forneça uma lista tabulada de seus livros favoritos e seus autores.,BT1,5508
Você pode tabular os dados de um experimento que você conduziu em um laboratório?,BT1,5509
Tabule os números de vendas de uma empresa no ano passado.,BT1,5510
Crie uma tabela com o conteúdo nutricional de diferentes alimentos.,BT1,5511
Tabule o crescimento populacional de uma cidade específica na última década.,BT1,5512
Você pode tabular as horas que gasta em diversas atividades em um dia típico?,BT1,5513
Tabule as métricas de desempenho dos funcionários de um departamento.,BT1,5514
Você pode citar uma frase famosa de um filme que você ama?,BT1,5515
Cite uma passagem de um livro que teve um impacto profundo em você.,BT1,5516
Qual é sua citação inspiradora favorita e quem a disse?,BT1,5517
Cite um ditado famoso sobre a importância da educação.,BT1,5518
Você pode citar um trecho de um discurso histórico que você considere significativo?,BT1,5519
Cite uma declaração de um cientista famoso sobre a natureza do universo.,BT1,5520
Qual é sua citação motivacional favorita?,BT1,5521
Cite um trecho de uma música que tenha a ver com você.,BT1,5522
Você pode citar um provérbio da sua cultura ou herança?,BT1,5523
Cite uma declaração de um líder famoso sobre o tema liderança.,BT1,5524
Qual é o nome do seu brinquedo favorito da infância?,BT1,5525
Cite três inventores famosos e suas invenções.,BT1,5526
Você consegue nomear as capitais de cinco países europeus?,BT1,5527
Cite os cinco sentidos,BT1,5528
Você pode listar os componentes de um sistema de computador básico?,BT1,5529
Quais são alguns itens comuns que você encontraria em uma lista de compras?,BT1,5530
Liste cinco eventos históricos do século XX.,BT1,5531
Você pode listar as etapas envolvidas no método científico?,BT1,5532
Quais são os cinco tipos diferentes de instrumentos musicais?,BT1,5533
Liste as cores primárias na mistura de cores aditivas.,BT1,5534
Você pode listar os dez filmes de maior bilheteria de todos os tempos?,BT1,5535
Quais são alguns itens essenciais para incluir em uma lista de verificação de equipamentos de acampamento?,BT1,5536
Liste cinco espécies de animais ameaçadas de extinção.,BT1,5537
"Você pode listar as camadas da atmosfera da Terra, de interna a externa?",BT1,5538
"Como você definiria o conceito de ""justiça social""?",BT1,5539
"Defina o termo ""fotossíntese"" e seu significado.",BT1,5540
"Qual é a definição de ""mamífero"" em termos biológicos?",BT1,5541
"Como você definiria o termo ""sustentabilidade""?",BT1,5542
"Defina o conceito econômico de ""custo de oportunidade"".",BT1,5543
"Qual é a definição de ""fusão nuclear""?",BT1,5544
"Como você definiria ""dissonância cognitiva"" em psicologia?",BT1,5545
"Defina o termo ""segmentação de mercado"" nos negócios.",BT1,5546
"Qual é a definição de ""ética"" em um contexto filosófico?",BT1,5547
"Como você definiria ""apropriação cultural""?",BT1,5548
Conte-me sobre uma tradição familiar memorável que você tenha.,BT1,5549
Você pode me falar sobre o processo de respiração celular?,BT1,5550
Conte-me sobre um lugar que você sempre quis visitar e por quê.,BT1,5551
O que você pode me dizer sobre a vida de Albert Einstein?,BT1,5552
Conte-me sobre um avanço tecnológico recente que chamou sua atenção.,BT1,5553
Você pode me dizer como criar uma figura de origami simples?,BT1,5554
Conte-me sobre uma lição de vida que você aprendeu com uma experiência difícil.,BT1,5555
O que você pode me contar sobre a história da internet?,BT1,5556
Conte-me sobre uma história de infância ou conto de fadas favorito.,BT1,5557
Descreva o sabor de uma manga perfeitamente madura.,BT1,5558
Você pode descrever o processo de deriva continental?,BT1,5559
Descreva as características de um líder eficaz.,BT1,5560
"Qual é a sensação de vivenciar uma tempestade? Por favor, descreva.",BT1,5561
Descreva as características da arquitetura de uma catedral gótica.,BT1,5562
"Você pode descrever o conceito de ""natureza versus criação"" em psicologia?",BT1,5563
Descreva o processo de mitose na divisão celular.,BT1,5564
"Como é testemunhar um eclipse solar total? Por favor, descreva.",BT1,5565
Descreva as sensações físicas de andar de montanha-russa.,BT1,5566
Você pode descrever os efeitos das mudanças climáticas nos ecossistemas?,BT1,5567
"Você consegue recitar os primeiros versos de ""Orgulho e Preconceito"", de Jane Austen?",BT1,5568
Recite o preâmbulo da Constituição dos Estados Unidos.,BT1,5569
Você consegue recitar a fórmula quadrática?,BT1,5570
Recite os nomes dos continentes em ordem alfabética.,BT1,5571
Você pode recitar uma citação famosa de Mahatma Gandhi?,BT1,5572
Recite os dez primeiros elementos da tabela periódica.,BT1,5573
Você consegue recitar um verso de um poema famoso de Robert Frost?,BT1,5574
Recite o preâmbulo da Declaração Universal dos Direitos Humanos.,BT1,5575
"Você consegue recitar um verso de ""Hamlet"", de William Shakespeare?",BT1,5576
"Recite os versos da canção infantil ""Brilha, brilha, estrelinha"".",BT1,5577
Você consegue se lembrar dos principais eventos da Segunda Guerra Mundial?,BT1,5578
Lembre-se de uma ocasião em que você teve que superar um medo.,BT1,5579
Você consegue se lembrar dos nomes de todos os estados dos EUA?,BT1,5580
Relembre os pontos principais de uma palestra do TED que você assistiu recentemente.,BT1,5581
Você consegue se lembrar dos passos para resolver uma equação quadrática?,BT1,5582
Relembre um discurso histórico memorável e seu contexto.,BT1,5583
Você consegue se lembrar dos nomes dos cinco sentidos?,BT1,5584
Relembre as principais conquistas de um inventor famoso.,BT1,5585
Você consegue se lembrar das características dos diferentes tipos de nuvens?,BT1,5586
Relembre as principais causas da Grande Depressão.,BT1,5587
Você consegue identificar os elementos de uma redação bem estruturada?,BT1,5588
Identifique as diferentes camadas da crosta terrestre.,BT1,5589
Você consegue identificar os atores em um determinado pôster de filme?,BT1,5590
Identificar as características distintivas de várias espécies de árvores.,BT1,5591
Você consegue identificar as etapas do ciclo da água?,BT1,5592
Identificar os principais ramos da filosofia.,BT1,5593
Você consegue identificar os tipos de transformações de energia em um motor de carro?,BT1,5594
Identifique os músculos responsáveis pela flexão do antebraço.,BT1,5595
Você consegue identificar os principais componentes de um site bem projetado?,BT1,5596
Identificar os estágios do desenvolvimento cognitivo humano segundo Piaget.,BT1,5597
"Mostre-me como amarrar um cadarço usando o método ""orelhas de coelho"".",BT1,5598
Você pode me mostrar os passos para resolver um quebra-cabeça de Sudoku?,BT1,5599
Mostre-me como desenhar um rosto humano básico.,BT1,5600
Você pode me mostrar o processo de configuração de uma conta de e-mail?,BT1,5601
Mostre-me como dobrar um tsuru de papel.,BT1,5602
Você pode me mostrar como usar um extintor de incêndio?,BT1,5603
Mostre-me como fazer um refogado simples de vegetais.,BT1,5604
Você pode me mostrar os passos para criar uma planilha de orçamento?,BT1,5605
Mostre-me como realizar RCP em um manequim.,BT1,5606
Você pode me mostrar como converter Fahrenheit para Celsius?,BT1,5607
Rotule as partes de uma flor e suas funções.,BT1,5608
Você consegue identificar os estágios do ciclo celular?,BT1,5609
Identifique as diferentes camadas da atmosfera da Terra.,BT1,5610
Forneça rótulos para os principais ossos do sistema esquelético humano.,BT1,5611
Você consegue rotular os componentes de uma célula animal típica?,BT1,5612
Rotule as seções principais de um artigo de pesquisa científica.,BT1,5613
Forneça rótulos para as partes de um circuito elétrico.,BT1,5614
Identifique os principais continentes em um mapa-múndi.,BT1,5615
Você consegue rotular as etapas do método científico?,BT1,5616
Rotule as partes de uma câmera digital e suas funções.,BT1,5617
Tabule os resultados de uma pesquisa recente sobre conscientização ambiental.,BT1,5618
Você consegue tabular as despesas mensais de uma pequena empresa?,BT1,5619
Tabule as pontuações dos alunos em uma competição de matemática.,BT1,5620
Forneça uma tabela com o conteúdo nutricional de diferentes frutas.,BT1,5621
Você pode tabular os dados de uma observação meteorológica ao longo de uma semana?,BT1,5622
Tabule os números de vendas para diferentes categorias de produtos em uma loja de varejo.,BT1,5623
Forneça uma lista tabulada de discursos históricos famosos e seus oradores.,BT1,5624
Tabule os dados demográficos dos participantes de uma conferência.,BT1,5625
Você consegue tabular o crescimento populacional de uma cidade ao longo de uma década?,BT1,5626
Tabule as classificações de desempenho dos funcionários de um departamento ao longo de um ano.,BT1,5627
"Você pode citar uma frase do discurso ""Eu tenho um sonho"" de Martin Luther King Jr.?",BT1,5628
Cite um ditado famoso sobre o valor da persistência.,BT1,5629
Você pode citar um verso de um soneto de Shakespeare?,BT1,5630
Cite uma declaração de um cientista renomado sobre o tema da evolução.,BT1,5631
Você pode citar um trecho de uma obra da literatura clássica?,BT1,5632
Cite um provérbio de uma cultura diferente da sua.,BT1,5633
Você pode citar um verso de uma música que,BT1,5634
Você consegue se lembrar das principais etapas envolvidas no método científico?,BT1,5635
"Qual é a definição de ""fotossíntese""?",BT1,5636
Cite três tipos diferentes de fontes de energia renováveis.,BT1,5637
Você consegue se lembrar da classificação dos organismos vivos?,BT1,5638
Quais são as cores primárias no modelo de cores aditivas?,BT1,5639
Relembre os principais eventos da Revolução Americana.,BT1,5640
Diga o nome dos sete continentes.,BT1,5641
Qual é a fórmula para calcular a área de um retângulo?,BT1,5642
Você consegue se lembrar dos elementos encontrados no Grupo 1 da tabela periódica?,BT1,5643
"Quais são os principais estágios do desenvolvimento humano, da infância à idade adulta?",BT1,5644
Você consegue se lembrar dos passos para realizar o experimento científico que você conduziu na semana passada?,BT1,5645
Qual é o procedimento para resolver uma equação quadrática usando a fórmula quadrática?,BT1,5646
Cite o processo que as plantas usam para converter a luz solar em energia.,BT1,5647
Você consegue se lembrar dos passos para realizar a RCP?,BT1,5648
Lembre-se do procedimento para criar um novo documento em um software de processamento de texto.,BT1,5649
Qual é a metodologia para conduzir um experimento controlado?,BT1,5650
Cite as etapas envolvidas no ciclo da água.,BT1,5651
Você consegue se lembrar do procedimento para encontrar a circunferência de um círculo?,BT1,5652
Qual é a ordem correta dos estágios do ciclo celular?,BT1,5653
Lembre-se do procedimento para encontrar o volume de um prisma retangular.,BT1,5654
O que é a teoria da relatividade proposta por Albert Einstein?,BT1,5655
